InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
568054,21231,SWEETHEART CERAMIC TRINKET BOX,2,2011-09-23 12:50:00,1.25,16978,United Kingdom,2.5
541038,79000,MOROCCAN TEA GLASS,12,2011-01-13 12:10:00,0.85,16395,United Kingdom,10.2
550723,21930,JUMBO STORAGE BAG SKULLS,2,2011-04-20 11:19:00,2.08,17454,United Kingdom,4.16
567818,22614,PACK OF 12 SPACEBOY TISSUES,12,2011-09-22 12:41:00,0.39,14395,United Kingdom,4.68
572098,22150,3 STRIPEY MICE FELTCRAFT,6,2011-10-20 15:38:00,1.95,15117,United Kingdom,11.7
571477,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-10-17 14:54:00,2.08,12794,Portugal,24.96
564503,22588,CARD HOLDER GINGHAM HEART,6,2011-08-25 14:23:00,2.89,13971,United Kingdom,17.34
563580,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-08-17 15:53:00,9.95,16706,United Kingdom,9.95
543543,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-02-09 15:33:00,0.29,17843,United Kingdom,3.4799999999999995
552957,23081,GREEN METAL BOX ARMY SUPPLIES,4,2011-05-12 12:36:00,8.25,17404,Sweden,33.0
576236,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-11-14 13:31:00,3.75,13755,United Kingdom,3.75
567462,84991,60 TEATIME FAIRY CAKE CASES,2,2011-09-20 12:35:00,0.55,14446,United Kingdom,1.1
560209,23317,BLUE REFECTORY CLOCK ,1,2011-07-15 14:05:00,9.95,15004,United Kingdom,9.95
577094,22476,EMPIRE UNION JACK TV DINNER TRAY,2,2011-11-17 16:39:00,4.95,15435,United Kingdom,9.9
542098,22526,WHEELBARROW FOR CHILDREN ,2,2011-01-25 13:04:00,12.75,16531,United Kingdom,25.5
568329,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-09-26 14:12:00,5.45,15243,United Kingdom,16.35
538379,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2010-12-12 11:26:00,2.95,17126,United Kingdom,2.95
541974,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-01-24 14:16:00,1.45,14541,United Kingdom,1.45
543275,20981,12 PENCILS TALL TUBE WOODLAND,1,2011-02-06 12:49:00,0.85,13584,United Kingdom,0.85
549059,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2,2011-04-06 10:46:00,0.79,15529,United Kingdom,1.58
573381,22155,STAR DECORATION RUSTIC,5,2011-10-30 14:05:00,0.42,17590,United Kingdom,2.1
578678,23209,LUNCH BAG VINTAGE DOILY ,1,2011-11-24 19:59:00,1.65,17841,United Kingdom,1.65
570842,20725,LUNCH BAG RED RETROSPOT,10,2011-10-12 14:21:00,1.65,17676,United Kingdom,16.5
556198,21937,STRAWBERRY   PICNIC BAG,2,2011-06-09 12:30:00,2.95,14963,United Kingdom,5.9
549277,22920,HERB MARKER BASIL,1,2011-04-07 13:11:00,0.65,16469,United Kingdom,0.65
562688,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,2011-08-08 13:53:00,3.25,13869,United Kingdom,6.5
565857,21175,GIN + TONIC DIET METAL SIGN,12,2011-09-07 14:13:00,2.55,14911,EIRE,30.599999999999998
565583,15056BL,EDWARDIAN PARASOL BLACK,3,2011-09-05 12:41:00,5.95,12816,Poland,17.85
574336,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-04 09:52:00,1.25,12397,Belgium,15.0
567303,22186,RED STAR CARD HOLDER,12,2011-09-19 13:20:00,2.95,17613,United Kingdom,35.400000000000006
552641,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,144,2011-05-10 13:20:00,0.79,16525,United Kingdom,113.76
542923,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-02-02 09:08:00,2.95,14665,United Kingdom,17.700000000000003
542888,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-02-01 13:15:00,4.95,15687,United Kingdom,14.850000000000001
578125,23691,WRAP KEEP CALM BIRTHDAY,200,2011-11-23 10:31:00,0.36,17511,United Kingdom,72.0
568154,23322,LARGE WHITE HEART OF WICKER,7,2011-09-25 12:06:00,2.95,13787,United Kingdom,20.650000000000002
559951,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-07-14 10:52:00,2.08,14847,United Kingdom,20.8
552231,22502,PICNIC BASKET WICKER SMALL,3,2011-05-06 15:47:00,5.95,17364,United Kingdom,17.85
569680,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-05 14:28:00,0.83,16803,United Kingdom,6.64
545682,23000,TRAVEL CARD WALLET TRANSPORT,5,2011-03-06 11:39:00,0.42,14701,United Kingdom,2.1
537489,22961,JAM MAKING SET PRINTED,24,2010-12-07 11:33:00,1.45,17017,United Kingdom,34.8
578155,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,2011-11-23 11:32:00,1.25,12748,United Kingdom,2.5
560934,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-07-22 10:48:00,1.65,16722,United Kingdom,16.5
538626,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2010-12-13 12:57:00,2.95,17338,United Kingdom,5.9
576574,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-15 13:53:00,3.75,13078,United Kingdom,15.0
546015,79337,BLUE FLOCK GLASS CANDLEHOLDER,96,2011-03-08 16:48:00,0.38,14336,United Kingdom,36.480000000000004
538800,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-12-14 11:51:00,1.95,16458,United Kingdom,19.5
571824,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-10-19 11:49:00,2.08,12472,Germany,12.48
540834,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-01-11 14:50:00,1.06,14733,United Kingdom,38.160000000000004
555112,21781,MA CAMPAGNE CUTLERY BOX,1,2011-05-31 14:48:00,14.95,17725,United Kingdom,14.95
563569,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-17 14:47:00,0.55,18257,United Kingdom,13.200000000000001
543731,15056N,EDWARDIAN PARASOL NATURAL,3,2011-02-11 11:57:00,5.95,17677,United Kingdom,17.85
564199,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-08-23 17:31:00,2.95,13263,United Kingdom,2.95
579689,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,2011-11-30 14:00:00,0.65,14606,United Kingdom,1.9500000000000002
569570,22698,PINK REGENCY TEACUP AND SAUCER,240,2011-10-05 10:06:00,2.55,16684,United Kingdom,612.0
549245,85099F,JUMBO BAG STRAWBERRY,2,2011-04-07 11:59:00,2.08,15005,United Kingdom,4.16
549250,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-04-07 12:10:00,0.55,14446,United Kingdom,0.55
578935,23498,CLASSIC BICYCLE CLIPS ,1,2011-11-27 12:52:00,1.45,15351,United Kingdom,1.45
560098,23176,ABC TREASURE BOOK BOX ,1,2011-07-14 17:44:00,2.25,16907,United Kingdom,2.25
561655,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,204,2011-07-28 16:00:00,5.88,18102,United Kingdom,1199.52
548984,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-04-05 12:37:00,7.95,14546,United Kingdom,7.95
549543,22508,DOORSTOP RETROSPOT HEART,1,2011-04-10 11:14:00,3.75,18118,United Kingdom,3.75
579673,23203,JUMBO BAG VINTAGE DOILY ,3,2011-11-30 12:59:00,2.08,18283,United Kingdom,6.24
581395,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-12-08 13:18:00,2.95,16892,United Kingdom,2.95
578118,22898,CHILDRENS APRON APPLES DESIGN,24,2011-11-23 10:08:00,1.95,12955,United Kingdom,46.8
553151,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2011-05-13 14:53:00,2.95,13089,United Kingdom,35.400000000000006
542275,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-01-27 10:18:00,0.85,13089,United Kingdom,8.5
545191,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-02-28 15:39:00,1.65,12811,Portugal,16.5
580675,22865,HAND WARMER OWL DESIGN,12,2011-12-05 14:35:00,2.1,15640,United Kingdom,25.200000000000003
544678,84971S,SMALL HEART FLOWERS HOOK ,24,2011-02-22 16:15:00,0.85,13077,United Kingdom,20.4
560782,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-07-21 10:10:00,1.95,14769,United Kingdom,11.7
550446,22424,ENAMEL BREAD BIN CREAM,1,2011-04-18 12:36:00,12.75,13871,United Kingdom,12.75
572309,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6,2011-10-23 15:29:00,0.29,14432,United Kingdom,1.7399999999999998
578099,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-11-23 08:05:00,8.5,12452,Switzerland,17.0
537405,22580,ADVENT CALENDAR GINGHAM SACK,1,2010-12-06 14:51:00,5.95,17841,United Kingdom,5.95
554098,22549,PICTURE DOMINOES,1,2011-05-22 13:01:00,1.45,14769,United Kingdom,1.45
568698,22593,CHRISTMAS GINGHAM STAR,12,2011-09-28 14:57:00,0.85,14911,EIRE,10.2
539411,21843,RED RETROSPOT CAKE STAND,1,2010-12-17 13:29:00,10.95,14243,United Kingdom,10.95
575508,22544,MINI JIGSAW SPACEBOY,240,2011-11-10 10:32:00,0.36,14646,Netherlands,86.39999999999999
566557,22113,GREY HEART HOT WATER BOTTLE,72,2011-09-13 11:47:00,3.75,14646,Netherlands,270.0
560972,21313,GLASS HEART T-LIGHT HOLDER ,12,2011-07-22 11:44:00,0.85,14209,United Kingdom,10.2
557995,21086,SET/6 RED SPOTTY PAPER CUPS,3,2011-06-24 10:44:00,0.65,17979,United Kingdom,1.9500000000000002
560209,22956,36 FOIL HEART CAKE CASES,2,2011-07-15 14:05:00,2.1,15004,United Kingdom,4.2
574683,21327,SKULLS WRITING SET ,1,2011-11-06 12:50:00,1.65,16372,United Kingdom,1.65
549579,22156,HEART DECORATION WITH PEARLS ,12,2011-04-11 09:18:00,0.85,15780,United Kingdom,10.2
574733,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-11-06 15:17:00,4.15,17082,United Kingdom,66.4
581057,22742,MAKE YOUR OWN PLAYTIME CARD KIT,12,2011-12-07 11:03:00,0.79,16817,United Kingdom,9.48
542080,22433,WATERING CAN GREEN DINOSAUR,12,2011-01-25 12:16:00,1.95,13815,Germany,23.4
537196,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-12-05 13:55:00,4.95,15426,United Kingdom,4.95
563732,23203,JUMBO BAG VINTAGE DOILY ,100,2011-08-18 17:50:00,1.79,15125,United Kingdom,179.0
568056,20719,WOODLAND CHARLOTTE BAG,10,2011-09-23 12:55:00,0.85,12705,Germany,8.5
550333,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-04-17 14:05:00,2.95,15410,United Kingdom,17.700000000000003
554598,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-05-25 11:12:00,1.65,13263,United Kingdom,4.949999999999999
566588,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-09-13 14:42:00,2.89,17562,United Kingdom,34.68
545295,21242,RED RETROSPOT PLATE ,40,2011-03-01 12:09:00,1.69,12709,Germany,67.6
567858,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2011-09-22 13:50:00,2.08,16813,United Kingdom,4.16
554286,23049,RECYCLED ACAPULCO MAT RED,2,2011-05-23 14:16:00,8.25,17686,United Kingdom,16.5
547485,21912,VINTAGE SNAKES & LADDERS,1,2011-03-23 11:16:00,3.75,17019,United Kingdom,3.75
574032,84030E,ENGLISH ROSE HOT WATER BOTTLE,24,2011-11-02 12:37:00,3.75,17754,United Kingdom,90.0
574892,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-11-07 14:40:00,1.25,14700,United Kingdom,15.0
572304,23415,HOME SWEET HOME HOOK,12,2011-10-23 15:07:00,1.65,17131,United Kingdom,19.799999999999997
576189,72130,COLUMBIAN CANDLE ROUND,1,2011-11-14 11:33:00,0.65,14684,United Kingdom,0.65
562733,23201,JUMBO BAG ALPHABET,10,2011-08-09 10:20:00,2.08,14626,United Kingdom,20.8
551268,22246,MAGIC GARDEN FELT GARLAND ,12,2011-04-27 12:08:00,1.95,16965,United Kingdom,23.4
566495,21982,PACK OF 12 SUKI TISSUES ,1,2011-09-13 11:14:00,0.39,15529,United Kingdom,0.39
579941,22865,HAND WARMER OWL DESIGN,12,2011-12-01 10:31:00,2.1,16496,United Kingdom,25.200000000000003
543805,22624,IVORY KITCHEN SCALES,1,2011-02-13 12:41:00,8.5,17050,United Kingdom,8.5
538197,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2010-12-10 10:56:00,1.65,14419,United Kingdom,4.949999999999999
565491,23311,VINTAGE CHRISTMAS STOCKING ,48,2011-09-05 11:41:00,2.55,13881,United Kingdom,122.39999999999999
577774,21917,SET 12 KIDS  WHITE CHALK STICKS,2,2011-11-21 15:57:00,0.42,16712,United Kingdom,0.84
568781,23175,REGENCY MILK JUG PINK ,48,2011-09-29 08:28:00,2.75,14952,United Kingdom,132.0
570178,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-10-07 14:23:00,0.39,16558,United Kingdom,4.68
542617,21137,BLACK RECORD COVER FRAME,3,2011-01-30 15:48:00,3.75,17463,United Kingdom,11.25
538890,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2,2010-12-14 16:39:00,0.42,12867,United Kingdom,0.84
565210,22996,TRAVEL CARD WALLET VINTAGE TICKET,48,2011-09-01 17:09:00,0.42,17750,United Kingdom,20.16
563821,22974,CHILDRENS DOLLY GIRL MUG,12,2011-08-19 12:06:00,1.65,14533,United Kingdom,19.799999999999997
566087,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-09-09 10:24:00,7.95,13319,United Kingdom,15.9
578508,37475,SET/4 COLOURFUL MIXING BOWLS,1,2011-11-24 13:06:00,9.95,16892,United Kingdom,9.95
562371,84991,60 TEATIME FAIRY CAKE CASES,24,2011-08-04 14:30:00,0.55,13709,United Kingdom,13.200000000000001
576686,21914,BLUE HARMONICA IN BOX ,1,2011-11-16 12:08:00,1.25,16916,United Kingdom,1.25
536390,22198,LARGE POPCORN HOLDER ,50,2010-12-01 10:19:00,1.45,17511,United Kingdom,72.5
568103,21243,PINK  POLKADOT PLATE ,8,2011-09-23 15:45:00,1.69,12518,Germany,13.52
538309,21034,REX CASH+CARRY JUMBO SHOPPER,6,2010-12-10 13:32:00,0.95,15881,United Kingdom,5.699999999999999
574067,23129,HEART SHAPED HOLLY WREATH,24,2011-11-02 14:50:00,3.75,14088,United Kingdom,90.0
536874,22960,JAM MAKING SET WITH JARS,1,2010-12-03 11:35:00,4.25,16891,United Kingdom,4.25
540568,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-01-10 11:22:00,7.95,15039,United Kingdom,7.95
553663,23199,JUMBO BAG APPLES,2,2011-05-18 12:13:00,2.08,14527,United Kingdom,4.16
572666,21915,RED  HARMONICA IN BOX ,12,2011-10-25 13:03:00,1.25,15134,United Kingdom,15.0
573245,22185,SLATE TILE NATURAL HANGING,1,2011-10-28 12:08:00,1.65,17841,United Kingdom,1.65
549691,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-11 13:42:00,2.95,13549,United Kingdom,17.700000000000003
547839,85066,CREAM SWEETHEART MINI CHEST,6,2011-03-27 10:54:00,12.75,12916,United Kingdom,76.5
550132,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,3,2011-04-14 13:33:00,2.95,16933,United Kingdom,8.850000000000001
576863,21062,PARTY INVITES SPACEMAN,12,2011-11-16 16:06:00,0.85,12626,Germany,10.2
558888,21754,HOME BUILDING BLOCK WORD,1,2011-07-04 15:29:00,5.95,14056,United Kingdom,5.95
559811,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-07-12 15:22:00,2.55,13269,United Kingdom,15.299999999999999
574037,23350,ROLL WRAP VINTAGE SPOT ,12,2011-11-02 12:50:00,1.25,16043,United Kingdom,15.0
565855,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-09-07 13:30:00,0.85,15114,United Kingdom,10.2
571712,23209,LUNCH BAG VINTAGE DOILY ,5,2011-10-18 16:46:00,1.65,14056,United Kingdom,8.25
570197,21027,NINJA RABBIT PINK,2,2011-10-07 15:45:00,1.25,13755,United Kingdom,2.5
548971,21903,MAN FLU METAL SIGN,2,2011-04-05 11:29:00,2.1,16919,United Kingdom,4.2
577076,22383,LUNCH BAG SUKI DESIGN ,2,2011-11-17 15:08:00,1.65,14362,United Kingdom,3.3
544601,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-02-22 09:00:00,0.42,16638,United Kingdom,5.04
558990,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-07-05 11:30:00,0.95,13489,United Kingdom,11.399999999999999
578027,23357,HOT WATER BOTTLE SEX BOMB,2,2011-11-22 13:29:00,4.95,15977,United Kingdom,9.9
578757,23320,GIANT 50'S CHRISTMAS CRACKER,1,2011-11-25 11:41:00,2.89,12748,United Kingdom,2.89
550712,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-04-20 11:06:00,3.75,15159,United Kingdom,15.0
553490,21030,SPACE CADET RED,10,2011-05-17 12:44:00,1.25,13309,United Kingdom,12.5
537141,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-05 12:57:00,3.75,15570,United Kingdom,3.75
570488,22489,PACK OF 12 TRADITIONAL CRAYONS,10,2011-10-10 17:12:00,0.83,14096,United Kingdom,8.299999999999999
549548,20666,ECONOMY HOLIDAY PURSE,1,2011-04-10 11:35:00,2.95,13548,United Kingdom,2.95
577126,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-11-17 19:22:00,1.45,12406,Denmark,17.4
556917,23207,LUNCH BAG ALPHABET DESIGN,100,2011-06-15 13:37:00,1.45,12415,Australia,145.0
557758,47566,PARTY BUNTING,1,2011-06-22 13:28:00,4.95,17585,United Kingdom,4.95
556784,21899,"KEY FOB , GARAGE DESIGN",4,2011-06-14 13:15:00,0.65,14461,United Kingdom,2.6
537464,20685,DOORMAT RED RETROSPOT,2,2010-12-07 10:14:00,7.95,14907,United Kingdom,15.9
551603,23075,PARLOUR CERAMIC WALL HOOK,6,2011-05-03 11:34:00,4.15,16745,United Kingdom,24.900000000000002
562838,23298,SPOTTY BUNTING,3,2011-08-09 15:59:00,4.95,13162,United Kingdom,14.850000000000001
576508,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-11-15 12:02:00,2.1,17777,United Kingdom,4.2
563928,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-08-21 15:17:00,0.55,17059,United Kingdom,0.55
547251,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-22 09:43:00,0.55,17865,United Kingdom,13.200000000000001
550144,22669,RED BABY BUNTING ,3,2011-04-14 14:14:00,2.95,16520,United Kingdom,8.850000000000001
542004,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-01-25 11:08:00,2.95,12971,United Kingdom,17.700000000000003
556040,46000R,POLYESTER FILLER PAD 45x30cm,1,2011-06-08 12:42:00,1.45,14622,United Kingdom,1.45
556512,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-06-13 10:44:00,0.85,14688,United Kingdom,8.5
566451,22155,STAR DECORATION RUSTIC,4,2011-09-12 16:14:00,0.42,18069,United Kingdom,1.68
562804,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-08-09 14:48:00,2.08,13355,United Kingdom,20.8
542647,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-01-31 11:46:00,2.95,18245,United Kingdom,17.700000000000003
572528,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2011-10-24 15:43:00,0.65,13176,United Kingdom,7.800000000000001
538068,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2010-12-09 14:05:00,0.85,17978,United Kingdom,2.55
563709,22078,RIBBON REEL LACE DESIGN ,1,2011-08-18 15:17:00,2.1,15472,United Kingdom,2.1
553856,84991,60 TEATIME FAIRY CAKE CASES,1,2011-05-19 13:28:00,0.55,16813,United Kingdom,0.55
569766,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-06 11:24:00,1.65,14849,United Kingdom,16.5
578270,22631,CIRCUS PARADE LUNCH BOX ,1,2011-11-23 13:39:00,4.13,14096,United Kingdom,4.13
539439,22988,SOLDIERS EGG CUP ,12,2010-12-17 15:14:00,1.25,13869,United Kingdom,15.0
575491,85032C,CURIOUS IMAGES GIFT WRAP SET,12,2011-11-09 17:47:00,0.65,15531,United Kingdom,7.800000000000001
564552,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,2011-08-25 17:22:00,3.25,16670,United Kingdom,19.5
563557,22897,OVEN MITT APPLES DESIGN,10,2011-08-17 13:33:00,1.45,15786,United Kingdom,14.5
567516,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-09-20 15:31:00,1.25,13138,United Kingdom,15.0
537622,85174,S/4 CACTI CANDLES,2,2010-12-07 14:30:00,4.95,13173,United Kingdom,9.9
559813,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-07-12 15:42:00,4.15,18272,United Kingdom,16.6
568805,20726,LUNCH BAG WOODLAND,10,2011-09-29 10:55:00,1.65,12826,United Kingdom,16.5
567462,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-09-20 12:35:00,0.55,14446,United Kingdom,0.55
540642,22631,CIRCUS PARADE LUNCH BOX ,12,2011-01-10 13:22:00,1.95,12681,France,23.4
553899,23175,REGENCY MILK JUG PINK ,6,2011-05-19 17:25:00,3.25,14292,United Kingdom,19.5
546248,20728,LUNCH BAG CARS BLUE,10,2011-03-10 13:46:00,1.65,16477,United Kingdom,16.5
580691,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,12,2011-12-05 15:48:00,0.39,13790,United Kingdom,4.68
556216,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2011-06-09 14:15:00,5.45,15252,United Kingdom,32.7
558480,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-06-30 08:17:00,9.95,15271,United Kingdom,19.9
567614,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,24,2011-09-21 11:55:00,1.25,16103,United Kingdom,30.0
562448,23111,PARISIENNE SEWING BOX,8,2011-08-04 19:22:00,10.4,17428,United Kingdom,83.2
550627,22669,RED BABY BUNTING ,5,2011-04-19 14:36:00,2.95,16633,United Kingdom,14.75
569132,23332,IVORY WICKER HEART LARGE,3,2011-09-30 13:54:00,1.65,17757,United Kingdom,4.949999999999999
543468,22084,PAPER CHAIN KIT EMPIRE,5,2011-02-08 14:45:00,2.95,14562,United Kingdom,14.75
549237,22553,PLASTERS IN TIN SKULLS,12,2011-04-07 11:29:00,1.65,13950,United Kingdom,19.799999999999997
538512,22358,KINGS CHOICE TEA CADDY ,2,2010-12-12 14:03:00,2.95,16665,United Kingdom,5.9
577745,23503,PLAYING CARDS KEEP CALM & CARRY ON,24,2011-11-21 14:06:00,1.25,18139,United Kingdom,30.0
576093,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-11-14 09:05:00,0.39,17744,United Kingdom,4.68
567879,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,24,2011-09-22 14:53:00,0.65,16161,United Kingdom,15.600000000000001
570590,21733,RED HANGING HEART T-LIGHT HOLDER,12,2011-10-11 11:34:00,2.95,18075,United Kingdom,35.400000000000006
569236,21823,PAINTED METAL HEART WITH HOLLY BELL,4,2011-10-02 15:49:00,0.39,14432,United Kingdom,1.56
555400,23208,LUNCH BAG VINTAGE LEAF DESIGN,24,2011-06-02 17:50:00,1.45,14088,United Kingdom,34.8
559509,23287,RED VINTAGE SPOT BEAKER,2,2011-07-08 15:25:00,0.85,15920,United Kingdom,1.7
574466,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-11-04 11:53:00,3.75,18172,United Kingdom,15.0
544087,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-02-15 17:02:00,1.25,17530,United Kingdom,7.5
557942,22625,RED KITCHEN SCALES,2,2011-06-23 16:02:00,8.5,13725,United Kingdom,17.0
571433,23545,WRAP RED VINTAGE DOILY,25,2011-10-17 13:19:00,0.42,13015,United Kingdom,10.5
573889,20719,WOODLAND CHARLOTTE BAG,4,2011-11-01 13:44:00,0.85,13571,United Kingdom,3.4
564995,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-08-31 16:09:00,2.95,16780,United Kingdom,2.95
580077,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,2011-12-01 14:17:00,0.79,14262,United Kingdom,7.9
548497,48194,DOORMAT HEARTS,4,2011-03-31 13:43:00,7.95,13089,United Kingdom,31.8
547375,22617,BAKING SET SPACEBOY DESIGN,3,2011-03-22 14:24:00,4.95,13196,United Kingdom,14.850000000000001
540504,82582,AREA PATROLLED METAL SIGN,3,2011-01-09 11:02:00,2.1,13668,United Kingdom,6.300000000000001
574943,22268,DECORATION SITTING BUNNY,48,2011-11-08 07:52:00,0.19,13026,United Kingdom,9.120000000000001
555284,20619,TROPICAL PASSPORT COVER ,6,2011-06-02 09:37:00,1.69,14298,United Kingdom,10.14
578678,84836,ZINC METAL HEART DECORATION,1,2011-11-24 19:59:00,1.25,17841,United Kingdom,1.25
568788,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,2011-09-29 09:23:00,4.25,17894,United Kingdom,8.5
561867,20725,LUNCH BAG RED RETROSPOT,2,2011-07-31 10:59:00,1.65,16931,United Kingdom,3.3
578310,23084,RABBIT NIGHT LIGHT,6,2011-11-23 16:22:00,2.08,17434,United Kingdom,12.48
572913,22339,CHRISTMAS TREE PAINTED ZINC ,2,2011-10-26 16:21:00,0.19,15993,United Kingdom,0.38
557296,22907,PACK OF 20 NAPKINS PANTRY DESIGN,8,2011-06-19 13:51:00,0.85,15334,United Kingdom,6.8
549901,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2011-04-12 16:17:00,0.55,17180,United Kingdom,1.1
567854,23390,DOLLY GIRL MINI BACKPACK,4,2011-09-22 13:37:00,4.15,14038,United Kingdom,16.6
580048,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-12-01 12:53:00,1.25,12748,United Kingdom,1.25
561382,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-07-26 17:27:00,3.75,16750,United Kingdom,3.75
581192,22305,COFFEE MUG PINK PAISLEY DESIGN,12,2011-12-07 17:05:00,2.55,15883,United Kingdom,30.599999999999998
553488,10120,DOGGY RUBBER,2,2011-05-17 12:40:00,0.21,18043,United Kingdom,0.42
572499,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-10-24 14:10:00,2.55,15786,United Kingdom,15.299999999999999
559607,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-07-11 11:39:00,2.55,12681,France,15.299999999999999
560650,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-07-20 11:38:00,2.1,15529,United Kingdom,4.2
540514,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-01-09 11:43:00,2.95,15708,United Kingdom,17.700000000000003
541408,47599B,BLUE PARTY BAGS ,24,2011-01-17 15:42:00,2.1,15738,United Kingdom,50.400000000000006
560635,23286,BLUE VINTAGE SPOT BEAKER,8,2011-07-20 10:51:00,0.85,12521,Germany,6.8
547940,22482,BLUE TEA TOWEL CLASSIC DESIGN,3,2011-03-28 14:43:00,1.25,16814,United Kingdom,3.75
